source,1h,24h,7d
nypost,7,47,80
wapo,5,75,118
nyt,5,58,253
bbc,3,42,231
wsj,3,39,248
cbc,2,10,38
startribune,1,10,10
latimes,0,11,144
48hills,0,4,10
missionlocal,0,3,28
eltecolote,0,0,4
toi,0,0,0
