source,1h,24h,7d
wsj,25,99,257
nyt,17,150,278
nypost,8,71,79
bbc,4,84,218
startribune,2,10,10
chitri,1,23,162
cbc,1,19,39
48hills,1,5,10
latimes,0,31,140
wapo,0,8,16
missionlocal,0,5,31
eltecolote,0,0,0
toi,0,0,0
