source,1h,24h,7d
nyt,15,96,272
nypost,12,56,79
bbc,7,74,230
wsj,5,87,261
chitri,2,19,170
cbc,2,9,40
startribune,2,9,10
latimes,0,5,137
missionlocal,0,5,31
wapo,0,4,9
48hills,0,0,10
eltecolote,0,0,0
toi,0,0,0
