source,1h,24h,7d
nyt,5,182,287
bbc,4,70,201
wsj,3,70,262
nypost,2,77,80
latimes,1,29,159
wapo,1,15,26
missionlocal,1,5,31
cbc,0,17,40
startribune,0,8,8
48hills,0,0,10
eltecolote,0,0,1
toi,0,0,0
