source,1h,24h,7d
wsj,1,86,246
nyt,0,121,282
bbc,0,84,240
nypost,0,64,78
latimes,0,19,144
cbc,0,16,40
startribune,0,10,10
missionlocal,0,7,31
wapo,0,5,12
48hills,0,3,10
eltecolote,0,0,2
toi,0,0,0
