source,1h,24h,7d
bbc,8,94,241
nyt,6,162,310
wsj,4,93,260
nypost,4,63,80
startribune,1,9,9
latimes,0,31,147
cbc,0,16,40
missionlocal,0,4,31
wapo,0,4,15
48hills,0,4,10
eltecolote,0,0,0
toi,0,0,0
