source,1h,24h,7d
nyt,13,129,259
startribune,3,8,8
wapo,2,75,104
bbc,2,60,204
nypost,2,47,80
wsj,0,42,211
latimes,0,12,110
missionlocal,0,3,22
cbc,0,2,31
eltecolote,0,1,4
48hills,0,0,10
toi,0,0,0
