source,1h,24h,7d
nypost,2,44,80
nyt,0,106,253
bbc,0,58,238
wsj,0,55,247
wapo,0,32,50
cbc,0,17,38
latimes,0,15,144
startribune,0,10,10
missionlocal,0,4,26
eltecolote,0,1,4
48hills,0,0,10
toi,0,0,0
