source,1h,24h,7d
nyt,4,155,296
wsj,3,114,259
bbc,3,93,219
nypost,3,73,80
startribune,1,10,10
latimes,0,33,161
cbc,0,28,40
wapo,0,16,33
missionlocal,0,7,31
48hills,0,2,10
eltecolote,0,1,4
toi,0,0,0
