source,1h,24h,7d
nypost,1,70,80
nyt,0,185,307
wsj,0,104,256
bbc,0,91,222
latimes,0,30,162
cbc,0,24,40
startribune,0,10,10
wapo,0,9,18
missionlocal,0,6,31
48hills,0,4,10
eltecolote,0,0,1
toi,0,0,0
