source,1h,24h,7d
wsj,9,104,250
bbc,5,120,232
nyt,4,166,265
nypost,1,68,79
cbc,1,16,38
latimes,0,28,134
wapo,0,14,25
startribune,0,10,10
missionlocal,0,4,31
48hills,0,4,10
eltecolote,0,0,1
toi,0,0,0
