source,1h,24h,7d
nyt,8,179,298
bbc,5,85,226
wsj,2,105,263
nypost,1,70,80
startribune,1,10,10
48hills,1,4,10
latimes,0,42,168
cbc,0,25,39
missionlocal,0,9,31
wapo,0,9,18
eltecolote,0,1,3
toi,0,0,0
