source,1h,24h,7d
nyt,0,154,297
wsj,0,104,258
bbc,0,93,219
nypost,0,59,79
latimes,0,27,162
wapo,0,20,32
cbc,0,18,39
startribune,0,10,10
missionlocal,0,6,31
eltecolote,0,1,3
48hills,0,0,10
toi,0,0,0
