source,1h,24h,7d
nypost,12,73,80
nyt,8,142,296
wsj,3,107,260
bbc,3,95,224
startribune,3,10,10
latimes,0,30,181
cbc,0,15,40
wapo,0,9,12
48hills,0,4,10
missionlocal,0,3,31
eltecolote,0,0,3
toi,0,0,0
