source,1h,24h,7d
nyt,0,156,292
bbc,0,93,216
nypost,0,73,78
wsj,0,66,197
wapo,0,27,64
latimes,0,26,162
cbc,0,17,35
startribune,0,8,8
missionlocal,0,7,31
48hills,0,5,10
eltecolote,0,0,2
toi,0,0,0
