source,1h,24h,7d
nyt,0,142,276
wsj,0,102,251
bbc,0,84,229
nypost,0,67,80
latimes,0,25,143
chitri,0,23,170
cbc,0,11,40
wapo,0,10,17
startribune,0,10,10
missionlocal,0,4,31
48hills,0,3,10
eltecolote,0,0,0
toi,0,0,0
