source,1h,24h,7d
nyt,19,142,262
bbc,11,102,236
wsj,6,111,252
nypost,3,66,80
wapo,2,16,32
cbc,1,20,38
48hills,1,4,10
latimes,0,24,99
startribune,0,10,10
missionlocal,0,9,29
eltecolote,0,0,0
toi,0,0,0
