source,1h,24h,7d
nypost,6,66,80
nyt,4,101,287
bbc,2,51,205
latimes,1,18,145
cbc,1,18,39
chitri,1,13,151
wsj,0,73,255
wapo,0,35,80
startribune,0,10,10
missionlocal,0,8,31
48hills,0,0,10
eltecolote,0,0,0
toi,0,0,0
