source,1h,24h,7d
nyt,14,90,287
bbc,7,55,240
nypost,4,52,80
wapo,3,16,28
wsj,0,34,251
cbc,0,14,40
latimes,0,12,160
startribune,0,10,10
missionlocal,0,2,27
48hills,0,0,10
eltecolote,0,0,0
toi,0,0,0
