source,1h,24h,7d
nyt,18,175,290
nypost,13,69,80
wsj,5,96,259
bbc,4,102,218
wapo,1,12,24
latimes,0,28,155
cbc,0,15,39
startribune,0,10,10
missionlocal,0,8,31
48hills,0,4,10
eltecolote,0,0,0
toi,0,0,0
