source,1h,24h,7d
nyt,0,123,269
wsj,0,118,250
bbc,0,83,235
nypost,0,62,80
latimes,0,32,149
cbc,0,21,39
wapo,0,18,33
startribune,0,10,10
48hills,0,5,10
missionlocal,0,3,26
eltecolote,0,2,3
toi,0,0,0
