source,1h,24h,7d
nyt,17,97,261
wsj,6,71,247
bbc,3,61,186
wapo,2,13,33
nypost,0,61,80
latimes,0,30,158
cbc,0,10,33
startribune,0,9,10
missionlocal,0,5,31
eltecolote,0,0,1
toi,0,0,0
