source,1h,24h,7d
nyt,21,191,322
wsj,9,121,264
nypost,8,77,80
bbc,5,95,236
cbc,1,23,40
wapo,1,13,17
missionlocal,1,3,31
latimes,0,19,142
startribune,0,10,10
48hills,0,2,10
eltecolote,0,0,0
toi,0,0,0
