source,1h,24h,7d
nyt,0,85,249
nypost,0,48,79
wsj,0,39,235
bbc,0,24,164
latimes,0,7,123
startribune,0,7,8
cbc,0,6,37
wapo,0,6,24
missionlocal,0,2,31
48hills,0,1,10
eltecolote,0,0,0
toi,0,0,0
