source,1h,24h,7d
nyt,11,138,270
wapo,3,88,129
nypost,3,59,80
bbc,1,93,240
startribune,1,8,8
wsj,0,55,218
latimes,0,41,187
cbc,0,13,39
missionlocal,0,5,31
48hills,0,1,10
eltecolote,0,0,0
toi,0,0,0
