source,1h,24h,7d
nyt,16,169,301
nypost,7,52,80
wsj,1,77,260
wapo,1,17,46
bbc,0,47,224
latimes,0,19,153
missionlocal,0,10,31
startribune,0,10,10
cbc,0,9,39
48hills,0,0,10
eltecolote,0,0,1
toi,0,0,0
