source,1h,24h,7d
nypost,15,65,79
wsj,12,92,246
nyt,11,140,271
bbc,2,89,218
cbc,2,20,40
startribune,2,10,10
wapo,1,10,16
latimes,0,20,149
48hills,0,4,10
missionlocal,0,3,31
eltecolote,0,0,3
toi,0,0,0
