source,1h,24h,7d
nyt,0,144,297
wsj,0,94,253
bbc,0,85,223
nypost,0,78,80
latimes,0,30,184
cbc,0,12,40
startribune,0,8,8
missionlocal,0,4,31
wapo,0,4,12
48hills,0,4,10
eltecolote,0,0,1
toi,0,0,0
