source,1h,24h,7d
nyt,0,161,293
wsj,0,119,256
bbc,0,80,220
nypost,0,75,80
latimes,0,34,162
wapo,0,20,44
cbc,0,18,36
startribune,0,10,10
missionlocal,0,7,31
48hills,0,3,10
eltecolote,0,1,7
toi,0,0,0
