source,1h,24h,7d
nyt,1,139,292
wsj,1,93,240
bbc,0,84,198
nypost,0,61,80
latimes,0,28,157
wapo,0,26,39
cbc,0,17,37
missionlocal,0,7,29
48hills,0,6,10
toi,0,0,0
