source,1h,24h,7d
nypost,1,69,80
nyt,0,127,276
wsj,0,95,255
bbc,0,80,207
cbc,0,24,40
latimes,0,18,146
startribune,0,8,8
missionlocal,0,5,31
wapo,0,4,7
48hills,0,3,10
eltecolote,0,0,2
toi,0,0,0
