source,1h,24h,7d
startribune,2,10,10
wsj,1,92,252
nypost,1,72,80
nyt,0,150,313
bbc,0,91,224
latimes,0,22,140
cbc,0,16,40
wapo,0,6,11
missionlocal,0,5,31
48hills,0,3,10
eltecolote,0,0,1
toi,0,0,0
