source,1h,24h,7d
nyt,5,126,246
bbc,2,85,243
nypost,2,72,80
wsj,1,60,204
latimes,0,30,157
cbc,0,18,40
wapo,0,17,36
missionlocal,0,10,31
startribune,0,10,10
48hills,0,0,10
eltecolote,0,0,2
toi,0,0,0
