source,1h,24h,7d
bbc,2,97,226
nyt,0,160,247
wsj,0,101,253
nypost,0,62,79
cbc,0,22,35
latimes,0,21,105
wapo,0,15,31
startribune,0,10,10
missionlocal,0,5,31
48hills,0,5,10
eltecolote,0,0,0
toi,0,0,0
