source,1h,24h,7d
nyt,0,131,302
bbc,0,53,226
wsj,0,52,277
nypost,0,51,80
wapo,0,31,67
latimes,0,23,154
chitri,0,14,149
cbc,0,13,39
startribune,0,8,10
missionlocal,0,7,31
48hills,0,0,10
eltecolote,0,0,3
toi,0,0,0
