source,1h,24h,7d
nyt,14,147,299
wsj,6,83,246
nypost,4,74,79
bbc,4,68,224
cbc,1,12,38
startribune,1,8,8
latimes,0,27,160
wapo,0,24,39
missionlocal,0,5,31
eltecolote,0,3,5
48hills,0,2,10
toi,0,0,0
