source,1h,24h,7d
nyt,14,156,248
bbc,7,101,217
wsj,5,59,186
wapo,5,21,40
startribune,5,10,10
nypost,4,77,80
latimes,1,29,150
cbc,0,12,37
missionlocal,0,3,25
48hills,0,1,10
toi,0,0,0
