source,1h,24h,7d
nyt,14,145,274
nypost,12,72,80
bbc,7,103,226
wsj,4,100,252
latimes,1,22,129
cbc,1,17,40
startribune,1,10,10
wapo,0,19,23
missionlocal,0,6,31
48hills,0,4,10
eltecolote,0,0,1
toi,0,0,0
