source,1h,24h,7d
nyt,0,68,251
nypost,0,43,80
bbc,0,42,238
wsj,0,24,255
latimes,0,10,154
wapo,0,10,22
startribune,0,6,10
missionlocal,0,4,31
cbc,0,3,37
48hills,0,0,10
eltecolote,0,0,2
toi,0,0,0
