source,1h,24h,7d
nyt,11,97,278
bbc,6,74,237
wsj,5,54,243
latimes,5,10,161
nypost,2,49,80
wapo,1,16,32
cbc,0,8,38
startribune,0,7,10
missionlocal,0,4,28
48hills,0,4,10
toi,0,0,0
