source,1h,24h,7d
nypost,18,64,80
wsj,15,110,259
nyt,5,106,254
bbc,5,105,244
chitri,1,20,135
missionlocal,1,6,31
latimes,0,22,159
cbc,0,18,40
wapo,0,17,42
startribune,0,10,10
48hills,0,2,10
eltecolote,0,0,0
toi,0,0,0
