source,1h,24h,7d
nyt,13,143,289
wsj,9,109,255
nypost,7,72,80
bbc,5,101,235
startribune,3,10,10
cbc,1,26,39
latimes,0,28,150
missionlocal,0,5,31
48hills,0,4,10
wapo,0,3,11
eltecolote,0,0,1
toi,0,0,0
