source,1h,24h,7d
bbc,2,89,219
nyt,0,141,257
wsj,0,115,255
nypost,0,66,79
latimes,0,26,151
cbc,0,11,40
startribune,0,10,10
missionlocal,0,9,31
wapo,0,9,18
eltecolote,0,1,8
toi,0,0,0
