source,1h,24h,7d
nyt,10,141,278
nypost,8,53,80
bbc,2,55,211
cbc,1,14,38
missionlocal,1,7,31
wsj,0,70,245
latimes,0,28,150
wapo,0,16,31
startribune,0,10,10
48hills,0,2,10
eltecolote,0,0,2
toi,0,0,0
