source,1h,24h,7d
nyt,9,164,275
nypost,6,69,79
wsj,2,71,209
bbc,1,76,217
wapo,1,25,134
latimes,0,32,149
cbc,0,12,37
startribune,0,10,10
toi,0,0,0
