source,1h,24h,7d
nypost,6,54,80
nyt,2,59,249
bbc,2,43,236
wsj,2,40,263
chitri,2,14,143
latimes,1,12,149
wapo,0,9,20
startribune,0,9,10
cbc,0,7,38
missionlocal,0,2,31
48hills,0,0,10
eltecolote,0,0,0
toi,0,0,0
