source,1h,24h,7d
nyt,20,157,269
wsj,6,108,253
bbc,6,94,225
nypost,5,69,80
startribune,2,10,10
cbc,1,13,39
latimes,0,34,159
missionlocal,0,10,31
wapo,0,10,17
48hills,0,2,10
eltecolote,0,1,5
toi,0,0,0
