source,1h,24h,7d
wsj,8,71,261
nyt,6,89,261
nypost,6,49,80
cbc,3,12,39
wapo,1,12,28
startribune,1,10,10
bbc,0,63,222
chitri,0,10,135
latimes,0,6,150
missionlocal,0,4,31
48hills,0,2,10
eltecolote,0,0,3
toi,0,0,0
