source,1h,24h,7d
wsj,2,99,238
bbc,1,84,222
nyt,0,149,290
nypost,0,67,80
latimes,0,27,140
cbc,0,19,38
startribune,0,10,10
wapo,0,9,15
missionlocal,0,4,30
48hills,0,4,10
eltecolote,0,0,0
toi,0,0,0
