source,1h,24h,7d
nyt,2,130,292
nypost,1,70,80
wsj,0,92,252
bbc,0,55,221
latimes,0,31,184
cbc,0,13,40
startribune,0,10,10
missionlocal,0,5,31
wapo,0,4,11
48hills,0,0,10
eltecolote,0,0,1
toi,0,0,0
