source,1h,24h,7d
bbc,2,87,220
nyt,0,145,270
nypost,0,73,80
wsj,0,61,210
latimes,0,37,168
cbc,0,22,36
wapo,0,20,67
startribune,0,10,10
48hills,0,5,10
missionlocal,0,4,26
eltecolote,0,0,7
toi,0,0,0
