source,1h,24h,7d
nyt,5,162,295
nypost,3,74,78
bbc,2,77,222
wsj,2,57,197
latimes,0,35,160
cbc,0,20,35
wapo,0,20,33
startribune,0,8,8
missionlocal,0,7,31
48hills,0,4,10
eltecolote,0,0,1
toi,0,0,0
