source,1h,24h,7d
wsj,11,109,259
bbc,10,84,205
nyt,8,174,313
startribune,1,8,8
missionlocal,1,7,31
nypost,0,71,80
latimes,0,23,132
cbc,0,23,39
wapo,0,11,20
48hills,0,1,10
eltecolote,0,0,2
toi,0,0,0
