source,1h,24h,7d
nyt,3,154,302
wsj,2,99,257
bbc,2,99,230
nypost,0,68,80
latimes,0,24,155
cbc,0,13,39
startribune,0,8,8
wapo,0,6,10
48hills,0,4,10
missionlocal,0,3,31
eltecolote,0,0,1
toi,0,0,0
