source,1h,24h,7d
nyt,6,115,250
nypost,6,48,80
bbc,4,59,224
wapo,1,9,17
startribune,1,8,10
wsj,0,69,254
latimes,0,20,157
cbc,0,12,39
missionlocal,0,8,31
48hills,0,1,10
eltecolote,0,0,4
toi,0,0,0
