source,1h,24h,7d
wsj,1,100,260
nyt,0,137,287
bbc,0,95,228
nypost,0,65,80
cbc,0,19,40
latimes,0,18,160
wapo,0,13,18
startribune,0,10,10
48hills,0,3,10
missionlocal,0,1,31
eltecolote,0,0,1
toi,0,0,0
