source,1h,24h,7d
nyt,21,144,277
nypost,13,74,80
bbc,5,88,199
wsj,3,93,250
cbc,2,10,38
startribune,2,8,8
latimes,0,17,141
wapo,0,14,19
missionlocal,0,4,31
48hills,0,4,10
eltecolote,0,1,1
toi,0,0,0
