source,1h,24h,7d
wsj,1,96,261
nyt,0,124,256
bbc,0,70,202
nypost,0,64,80
latimes,0,20,141
chitri,0,18,137
wapo,0,17,29
cbc,0,15,40
startribune,0,9,10
missionlocal,0,6,31
48hills,0,3,10
eltecolote,0,0,0
toi,0,0,0
