source,1h,24h,7d
nypost,4,44,80
bbc,3,50,222
nyt,2,97,265
wsj,1,35,197
wapo,1,16,40
startribune,1,8,9
latimes,0,19,166
cbc,0,9,36
toi,0,0,0
