source,1h,24h,7d
nyt,0,88,279
nypost,0,54,80
bbc,0,44,229
wsj,0,22,250
latimes,0,14,138
startribune,0,10,10
wapo,0,6,13
missionlocal,0,5,31
cbc,0,2,20
48hills,0,0,10
eltecolote,0,0,0
toi,0,0,0
