source,1h,24h,7d
nyt,11,79,286
bbc,3,51,233
nypost,3,49,80
startribune,2,10,10
wsj,0,29,250
wapo,0,13,25
cbc,0,11,38
latimes,0,9,161
missionlocal,0,3,27
48hills,0,0,10
eltecolote,0,0,0
toi,0,0,0
