source,1h,24h,7d
wsj,2,84,254
nyt,0,94,258
bbc,0,76,196
nypost,0,59,79
latimes,0,24,158
wapo,0,17,29
cbc,0,14,32
startribune,0,10,10
missionlocal,0,5,31
48hills,0,2,10
eltecolote,0,0,2
toi,0,0,0
