source,1h,24h,7d
nypost,5,60,80
nyt,4,104,268
bbc,1,43,216
latimes,1,30,149
wsj,0,65,241
chitri,0,14,144
cbc,0,11,40
startribune,0,9,10
wapo,0,8,13
missionlocal,0,7,31
48hills,0,1,10
eltecolote,0,0,0
toi,0,0,0
