source,1h,24h,7d
wsj,3,14,209
nypost,2,52,80
nyt,1,75,249
bbc,1,43,234
wapo,0,21,88
latimes,0,20,192
startribune,0,8,8
cbc,0,7,40
missionlocal,0,3,31
48hills,0,0,10
eltecolote,0,0,0
toi,0,0,0
